time,prey,predator
1.458364591147787053e+02,6.640922127962705979e+00,3.467943416467669682e+00
1.458864716179044763e+02,6.845309386886127889e+00,3.459650241988618813e+00
1.459364841210302757e+02,7.055431295487169407e+00,3.452369751302342582e+00
1.459864966241560467e+02,7.271366523139019655e+00,3.446107479111734317e+00
1.460365091272818177e+02,7.493188176522294519e+00,3.440869209066759637e+00
1.460865216304076171e+02,7.720963592784044316e+00,3.436660974041244820e+00
1.461365341335333881e+02,7.954753709774566417e+00,3.433489045491589398e+00
1.461865466366591590e+02,8.194612461529844794e+00,3.431359926810626959e+00
1.462365591397849585e+02,8.440585972619668809e+00,3.430280360206913848e+00
1.462865716429107295e+02,8.692712383187750191e+00,3.430257326644730487e+00
1.463365841460365289e+02,8.951021125609068818e+00,3.431298033282977666e+00
1.463865966491622999e+02,9.215532330538565020e+00,3.433409906597041594e+00
1.464366091522880708e+02,9.486255946413301388e+00,3.436600601306458280e+00
1.464866216554138703e+02,9.763191593705991878e+00,3.440878000784287849e+00
1.465366341585396412e+02,1.004632788944817179e+01,3.446250206517355252e+00
1.465866466616654122e+02,1.033564191320421344e+01,3.452725524561214065e+00
1.466366591647912117e+02,1.063109831809770789e+01,3.460312478424465876e+00
1.466866716679169826e+02,1.093264908936370894e+01,3.469019810874244492e+00
1.467366841710427536e+02,1.124023329046222131e+01,3.478856481155373714e+00
1.467866966741685530e+02,1.155377629697322206e+01,3.489831642364408459e+00
1.468367091772943240e+02,1.187318944587537750e+01,3.501954648798185854e+00
1.468867216804201234e+02,1.219836946002651246e+01,3.515235066725026059e+00
1.469367341835458944e+02,1.252919843257517130e+01,3.529682674468868964e+00
1.469867466866716654e+02,1.286554360427975752e+01,3.545307457719857336e+00
1.470367591897974648e+02,1.320725679539872566e+01,3.562119582831090980e+00
1.470867716929232358e+02,1.355417444372798030e+01,3.580129413274331096e+00
1.471367841960490068e+02,1.390611748857021901e+01,3.599347520974875980e+00
1.471867966991748062e+02,1.426289136950950187e+01,3.619784686328861412e+00
1.472368092023005772e+02,1.462428608936446572e+01,3.641451896347961181e+00
1.472868217054263766e+02,1.499007622170859122e+01,3.664360320220531264e+00
1.473368342085521476e+02,1.536002095659772948e+01,3.688521316304640418e+00
1.473868467116779186e+02,1.573386499195313348e+01,3.713946450825812651e+00
1.474368592148037180e+02,1.611133859935419821e+01,3.740647498283357741e+00
1.474868717179294890e+02,1.649215766757830082e+01,3.768636441226537848e+00
1.475368842210552600e+02,1.687602467186437138e+01,3.797925456282413847e+00
1.475868967241810594e+02,1.726262870320486442e+01,3.828526908871421330e+00
1.476369092273068304e+02,1.765164714530276768e+01,3.860453373925012421e+00
1.476869217304326014e+02,1.804274618114621020e+01,3.893717637423489641e+00
1.477369342335584008e+02,1.843558082708273460e+01,3.928332696337943464e+00
1.477869467366841718e+02,1.882979641078547672e+01,3.964311751006533768e+00
1.478369592398099712e+02,1.922502901737408365e+01,4.001668200063120295e+00
1.478869717429357422e+02,1.962090759551300678e+01,4.040415655530450678e+00
1.479369842460615132e+02,2.001705479301075741e+01,4.080567944515109069e+00
1.479869967491873126e+02,2.041308701641891332e+01,4.122139109137412660e+00
1.480370092523130836e+02,2.080861632919550530e+01,4.165143401514225907e+00
1.480870217554388546e+02,2.120325106479137389e+01,4.209595282303541630e+00
1.481370342585646540e+02,2.159659826669245319e+01,4.255509428876176337e+00
1.481870467616904250e+02,2.198826454739866776e+01,4.302900735889994444e+00
1.482370592648162244e+02,2.237785615759655045e+01,4.351784315173166107e+00
1.482870717679419954e+02,2.276498105099572555e+01,4.402175491923592254e+00
1.483370842710677664e+02,2.314924953456581136e+01,4.454089805868087559e+00
1.483870967741935658e+02,2.353027659312452613e+01,4.507543011523196697e+00
1.484371092773193368e+02,2.390768271758643948e+01,4.562551077234618724e+00
1.484871217804451078e+02,2.428109393044437425e+01,4.619130185082165774e+00
1.485371342835709072e+02,2.465014351335887710e+01,4.677296726513383796e+00
1.485871467866966782e+02,2.501447280318034672e+01,4.737067305351438051e+00
1.486371592898224492e+02,2.537373276600810712e+01,4.798458729492709018e+00
1.486871717929482486e+02,2.572758485508705562e+01,4.861488006860925637e+00
1.487371842960740196e+02,2.607570101080707303e+01,4.926172345407045405e+00
1.487871967991998190e+02,2.641776451873779763e+01,4.992529147194804118e+00
1.488372093023255900e+02,2.675347114407022886e+01,5.060576010118762014e+00
1.488872218054513610e+02,2.708252951148417509e+01,5.130330715254611817e+00
1.489372343085771604e+02,2.740466190078848996e+01,5.201811213989834037e+00
1.489872468117029314e+02,2.771960424778201926e+01,5.275035628013798217e+00
1.490372593148287024e+02,2.802710628882120503e+01,5.350022243969300817e+00
1.490872718179545018e+02,2.832693234295561879e+01,5.426789504894525606e+00
1.491372843210802728e+02,2.861886121640974423e+01,5.505356005681268705e+00
1.491872968242060722e+02,2.890268631748883621e+01,5.585740460532151452e+00
1.492373093273318432e+02,2.917821567518081949e+01,5.667961701362859372e+00
1.492873218304576142e+02,2.944527192268775195e+01,5.752038676492822411e+00
1.493373343335834136e+02,2.970369204216362036e+01,5.837990424406205747e+00
1.493873468367091846e+02,2.995332761745734018e+01,5.925836086614758358e+00
1.494373593398349556e+02,3.019404397160807818e+01,6.015594854010923420e+00
1.494873718429607550e+02,3.042571991904609874e+01,6.107285949563509675e+00
1.495373843460865260e+02,3.064824776559238728e+01,6.200928628317525337e+00
1.495873968492122970e+02,3.086153307388145706e+01,6.296542165839915661e+00
1.496374093523380964e+02,3.106549366636666676e+01,6.394145817427324907e+00
1.496874218554638674e+02,3.126006002384680826e+01,6.493758841650940639e+00
1.497374343585896668e+02,3.144517352355734729e+01,6.595400402491709890e+00
1.497874468617154378e+02,3.162078624082766964e+01,6.699089558830424451e+00
1.498374593648412088e+02,3.178686094908185211e+01,6.804845264448122322e+00
1.498874718679670082e+02,3.194337098936269825e+01,6.912686359876618170e+00
1.499374843710927792e+02,3.209029824725422486e+01,7.022631466137235101e+00
1.499874968742185501e+02,3.222763460675398051e+01,7.134699107038396271e+00
1.500375093773443496e+02,3.235537960042110228e+01,7.248907529280593565e+00
1.500875218804701205e+02,3.247353954787092789e+01,7.365274643227274431e+00
1.501375343835958915e+02,3.258212755577544328e+01,7.483818022905231793e+00
1.501875468867216910e+02,3.268116351786298424e+01,7.604554906004411308e+00
1.502375593898474619e+02,3.277067411491817239e+01,7.727502193877706205e+00
1.502875718929732614e+02,3.285069140089902362e+01,7.852676343219880728e+00
1.503375843960990323e+02,3.292125137442915417e+01,7.980093295892533689e+00
1.503875968992248033e+02,3.298239487858745633e+01,8.109768493860027405e+00
1.504376094023506027e+02,3.303416596738696853e+01,8.241716711249059912e+00
1.504876219054763737e+02,3.307661189212564068e+01,8.375952053152742494e+00
1.505376344086021447e+02,3.310978310138652603e+01,8.512487955631060643e+00
1.505876469117279441e+02,3.313373293140872988e+01,8.651337137043993764e+00
1.506376594148537151e+02,3.314851615988906275e+01,8.792511424996883207e+00
1.506876719179795145e+02,3.315418958803823557e+01,8.936021840263300930e+00
1.507376844211052855e+02,3.315081090554961918e+01,9.081878332720556557e+00
1.507876969242310565e+02,3.313843855713943753e+01,9.230089756173388338e+00
1.508377094273568559e+02,3.311713174254676062e+01,9.380663868353719792e+00
1.508877219304826269e+02,3.308695037787443027e+01,9.533607317149289884e+00
1.509377344336083979e+02,3.304795419120402045e+01,9.688925378688445278e+00
1.509877469367341973e+02,3.300020281284211876e+01,9.846622049764732765e+00
1.510377594398599683e+02,3.294375542026626391e+01,1.000669977336427507e+01
1.510877719429857393e+02,3.287867050772614164e+01,1.016915933532460947e+01
1.511377844461115387e+02,3.280500588624357761e+01,1.033399986433442130e+01
1.511877969492373097e+02,3.272281867802524147e+01,1.050121882490068614e+01
1.512378094523631091e+02,3.263216498309835600e+01,1.067081171445843069e+01
1.512878219554888801e+02,3.253309978235630240e+01,1.084277212384358258e+01
1.513378344586146511e+02,3.242567695214709289e+01,1.101709143988996509e+01
1.513878469617404505e+02,3.230994917840533986e+01,1.119375867667437419e+01
1.514378594648662215e+02,3.218596795665249033e+01,1.137276047551628899e+01
1.514878719679919925e+02,3.205378359373402475e+01,1.155408109927687121e+01
1.515378844711177919e+02,3.191344526748523691e+01,1.173770206417204243e+01
1.515878969742435629e+02,3.176500092007006870e+01,1.192360218370884972e+01
1.516379094773693623e+02,3.160849751046801970e+01,1.211175722561323198e+01
1.516879219804951333e+02,3.144398111608807866e+01,1.230213968125411306e+01
1.517379344836209043e+02,3.127149693276810893e+01,1.249471876564415851e+01
1.517879469867467037e+02,3.109108927939469780e+01,1.268946041262717905e+01
1.518379594898724747e+02,3.090280199310139864e+01,1.288632683058056649e+01
1.518879719929982457e+02,3.070667834889315628e+01,1.308527652105309969e+01
1.519379844961240451e+02,3.050276151500029442e+01,1.328626389576066558e+01
1.519879969992498161e+02,3.029109485952652392e+01,1.348923897821445017e+01
1.520380095023755871e+02,3.007172195044822516e+01,1.369414740372163664e+01
1.520880220055013865e+02,2.984468656093045169e+01,1.390093041569022780e+01
1.521380345086271575e+02,2.961003338008709918e+01,1.410952435113889258e+01
1.521880470117529569e+02,2.936780798552661764e+01,1.431986061103669350e+01
1.522380595148787279e+02,2.911805748683992690e+01,1.453186526436468284e+01
1.522880720180044989e+02,2.886083106840358425e+01,1.474545868436845630e+01
1.523380845211302983e+02,2.859617998938018602e+01,1.496055554855780478e+01
1.523880970242560693e+02,2.832415758874424938e+01,1.517706483612273161e+01
1.524381095273818403e+02,2.804482031536589304e+01,1.539488926992089191e+01
1.524881220305076397e+02,2.775822778149760950e+01,1.561392521315584503e+01
1.525381345336334107e+02,2.746444358984833656e+01,1.583406231029967515e+01
1.525881470367592101e+02,2.716353615032550195e+01,1.605518308665866556e+01
1.526381595398849811e+02,2.685557868003636983e+01,1.627716294837229327e+01
1.526881720430107521e+02,2.654064920587546794e+01,1.649987018149655071e+01
1.527381845461365515e+02,2.621883189466532471e+01,1.672316542907277181e+01
1.527881970492623225e+02,2.589021727704253806e+01,1.694690146171177503e+01
1.528382095523880935e+02,2.555490316196973666e+01,1.717092297411452151e+01
1.528882220555138929e+02,2.521299579241230759e+01,1.739506621465173097e+01
1.529382345586396639e+02,2.486460984533898610e+01,1.761915898536349090e+01
1.529882470617654349e+02,2.450986843172071161e+01,1.784302064196002746e+01
1.530382595648912343e+02,2.414890447656727090e+01,1.806646179502228122e+01
1.530882720680170053e+02,2.378186156906108195e+01,1.828928384822367548e+01
1.531382845711428047e+02,2.340889442608425597e+01,1.851127915172099492e+01
1.531882970742685757e+02,2.303017051585705488e+01,1.873223085272584854e+01
1.532383095773943467e+02,2.264587005970630429e+01,1.895191289523857847e+01
1.532883220805201461e+02,2.225618603206601165e+01,1.917009002004788698e+01
1.533383345836459171e+02,2.186132502182204718e+01,1.938651778829980188e+01
1.533883470867716881e+02,2.146150934885172745e+01,1.960094232193266350e+01
1.534383595898974875e+02,2.105697659410369482e+01,1.981310064842608298e+01
1.534883720930232585e+02,2.064798091483341835e+01,2.002272116444786931e+01
1.535383845961490579e+02,2.023479308780726882e+01,2.022952364272824610e+01
1.535883970992748289e+02,1.981770062659675702e+01,2.043321935725704463e+01
1.536384096024005999e+02,1.939700918415007891e+01,2.063351169233727944e+01
1.536884221055263993e+02,1.897304274885908626e+01,2.083009605950397258e+01
1.537384346086521703e+02,1.854614377206601361e+01,2.102266164400842285e+01
1.537884471117779412e+02,1.811667325392728856e+01,2.121089162549369433e+01
1.538384596149037407e+02,1.768501073751834340e+01,2.139446320122791789e+01
1.538884721180295116e+02,1.725155430932679934e+01,2.157304904845876692e+01
1.539384846211552826e+02,1.681672109710298102e+01,2.174631782477885977e+01
1.539884971242810821e+02,1.638094562342507032e+01,2.191393639173509200e+01
1.540385096274068530e+02,1.594467933316587782e+01,2.207557079708249503e+01
1.540885221305326525e+02,1.550839047232566337e+01,2.223088643285783661e+01
1.541385346336584234e+02,1.507256264447189409e+01,2.237955039685389735e+01
1.541885471367841944e+02,1.463769398652891063e+01,2.252123273657450753e+01
1.542385596399099938e+02,1.420429393181293953e+01,2.265560943654856985e+01
1.542885721430357648e+02,1.377288264607571655e+01,2.278236301921375784e+01
1.543385846461615358e+02,1.334398938882404906e+01,2.290118406174090993e+01
1.543885971492873352e+02,1.291814979556668774e+01,2.301177396740096981e+01
1.544386096524131062e+02,1.249590209700797949e+01,2.311384753772508915e+01
1.544886221555389056e+02,1.207778483109437317e+01,2.320713466498782651e+01
1.545386346586646766e+02,1.166433519471806157e+01,2.329138148761095906e+01
1.545886471617904476e+02,1.125608468434508680e+01,2.336635361936886568e+01
1.546386596649162470e+02,1.085355487215578130e+01,2.343183843703730318e+01
1.546886721680420180e+02,1.045725455305495188e+01,2.348764670109978780e+01
1.547386846711677890e+02,1.006767732258492920e+01,2.353361389622199340e+01
1.547886971742935884e+02,9.685296905519839683e+00,2.356960287442600688e+01
1.548387096774193594e+02,9.310562803981724755e+00,2.359550551199404467e+01
1.548887221805451304e+02,8.943898373700784887e+00,2.361124349852932269e+01
1.549387346836709298e+02,8.585697484686908965e+00,2.361676969697344219e+01
1.549887471867967008e+02,8.236320820025612832e+00,2.361206934661737122e+01
1.550387596899225002e+02,7.896093128491394886e+00,2.359716034644942440e+01
1.550887721930482712e+02,7.565302132883334529e+00,2.357209338285698763e+01
1.551387846961740422e+02,7.244195558075523067e+00,2.353695233400877029e+01
1.551887971992998416e+02,6.932979940702148625e+00,2.349185332718063535e+01
1.552388097024256126e+02,6.631820060670910344e+00,2.343694407562738036e+01
1.552888222055513836e+02,6.340838321268825517e+00,2.337240307752244561e+01
1.553388347086771830e+02,6.060114456358983048e+00,2.329843814383969303e+01
1.553888472118029540e+02,5.789686963519756979e+00,2.321528388468867021e+01
1.554388597149287250e+02,5.529553664732335783e+00,2.312320075844059986e+01
1.554888722180545244e+02,5.279672632528691345e+00,2.302247285912025632e+01
1.555388847211802954e+02,5.039965108348360978e+00,2.291340467305908746e+01
1.555888972243060948e+02,4.810318105942354983e+00,2.279631847919342746e+01
1.556389097274318658e+02,4.590585485993651460e+00,2.267155320546467578e+01
1.556889222305576368e+02,4.380591375793275510e+00,2.253946064868655341e+01
1.557389347336834362e+02,4.180134059015271575e+00,2.240040240696701446e+01
1.557889472368092072e+02,3.988988399709918919e+00,2.225474790917021295e+01
1.558389597399349782e+02,3.806908396761410351e+00,2.210287211692930498e+01
1.558889722430607776e+02,3.633631112152745146e+00,2.194515235399489583e+01
1.559389847461865486e+02,3.468879990333466612e+00,2.178196607492022352e+01
1.559889972493123480e+02,3.312366879295267186e+00,2.161368929752523727e+01
1.560390097524381190e+02,3.163795359624894665e+00,2.144069409821758398e+01
1.560890222555638900e+02,3.022863903017806386e+00,2.126334672756705046e+01
1.561390347586896894e+02,2.889267411686454068e+00,2.108200657485870266e+01
1.561890472618154604e+02,2.762699902474087033e+00,2.089702432174660629e+01
1.562390597649412314e+02,2.642856834956964107e+00,2.070874077468939944e+01
1.562890722680670308e+02,2.529436346258370438e+00,2.051748616302250738e+01
1.563390847711928018e+02,2.422141073095189778e+00,2.032357904746839594e+01
1.563890972743185728e+02,2.320679693351856532e+00,2.012732575592546880e+01
1.564391097774443722e+02,2.224767726959178127e+00,1.992902003577608383e+01
1.564891222805701432e+02,2.134128638005438283e+00,1.972894255289464027e+01
1.565391347836959426e+02,2.048494687114242652e+00,1.952736081790367706e+01
1.565891472868217136e+02,1.967607334509428485e+00,1.932452912366829523e+01
1.566391597899474846e+02,1.891217767570531061e+00,1.912068847811492489e+01
1.566891722930732840e+02,1.819087227534265772e+00,1.891606687773289153e+01
1.567391847961990550e+02,1.750987116652230391e+00,1.871087944196844077e+01
1.567891972993248260e+02,1.686699107192664915e+00,1.850532862060590844e+01
1.568392098024506254e+02,1.626015093220298358e+00,1.829960470299629449e+01
1.568892223055763964e+02,1.568737122971730402e+00,1.809388605770863734e+01
1.569392348087021958e+02,1.514677236329222687e+00,1.788833948636482418e+01
1.569892473118279668e+02,1.463657170308196864e+00,1.768312084635620351e+01
1.570392598149537378e+02,1.415508176200028112e+00,1.747837540278870705e+01
1.570892723180795372e+02,1.370070737600124655e+00,1.727423820558611567e+01
1.571392848212053082e+02,1.327194220351451515e+00,1.707083459665433622e+01
1.571892973243310792e+02,1.286736406975954150e+00,1.686828090839417627e+01
1.572393098274568786e+02,1.248563376564476135e+00,1.666668462038848375e+01
1.572893223305826496e+02,1.212549047948034309e+00,1.646614488443666602e+01
1.573393348337084205e+02,1.178574798090469500e+00,1.626675301927016193e+01
1.573893473368342200e+02,1.146528977030115026e+00,1.606859313538929612e+01
1.574393598399599909e+02,1.116306825617641385e+00,1.587174223028163844e+01
1.574893723430857904e+02,1.087809992046393059e+00,1.567627071269945205e+01
1.575393848462115614e+02,1.060946167889582847e+00,1.548224284182993848e+01
1.575893973493373323e+02,1.035628694028816854e+00,1.528971719721758049e+01
1.576394098524631318e+02,1.011776436861673734e+00,1.509874681433072752e+01
1.576894223555889027e+02,9.893133753842854317e-01,1.490937962892079582e+01
1.577394348587146737e+02,9.681682754440820160e-01,1.472165885395605400e+01
1.577894473618404731e+02,9.482744209788488421e-01,1.453562328382003344e+01
1.578394598649662441e+02,9.295694473141659087e-01,1.435130747282238239e+01
1.578894723680920436e+02,9.119950172726621895e-01,1.416874208660932055e+01
1.579394848712178145e+02,8.954965291348843115e-01,1.398795423036210295e+01
1.579894973743435855e+02,8.800229841115495555e-01,1.380896759390237705e+01
1.580395098774693849e+02,8.655267659299608063e-01,1.363180268894976876e+01
1.580895223805951559e+02,8.519634034169597525e-01,1.345647711043662298e+01
1.581395348837209269e+02,8.392913577630424227e-01,1.328300576978223013e+01
1.581895473868467263e+02,8.274719358438550332e-01,1.311140098892203198e+01
1.582395598899724973e+02,8.164690756994819054e-01,1.294167273520084294e+01
1.582895723930982683e+02,8.062491621786501694e-01,1.277382882380371676e+01
1.583395848962240677e+02,7.967809152581339927e-01,1.260787503891103967e+01
1.583895973993498387e+02,7.880352773473295880e-01,1.244381525855781767e+01
1.584396099024756381e+02,7.799852626154396562e-01,1.228165162289770862e+01
1.584896224056014091e+02,7.726058038280873008e-01,1.212138470098811105e+01
1.585396349087271801e+02,7.658737040028064103e-01,1.196301354391781224e+01
1.585896474118529795e+02,7.597675165752805215e-01,1.180653582180308625e+01
1.586396599149787505e+02,7.542674362186768677e-01,1.165194794668741274e+01
1.586896724181045215e+02,7.493551954067237952e-01,1.149924518571671683e+01
1.587396849212303209e+02,7.450140312608565241e-01,1.134842169936957568e+01
1.587896974243560919e+02,7.412285842428334437e-01,1.119947066220516874e+01
1.588397099274818913e+02,7.379848170946949892e-01,1.105238435464024427e+01
1.588897224306076623e+02,7.352699483697731075e-01,1.090715423722143562e+01
1.589397349337334333e+02,7.330724247053864717e-01,1.076377098469366622e+01
1.589897474368592327e+02,7.313818449300226732e-01,1.062222458189758179e+01
1.590397599399850037e+02,7.301888998529474373e-01,1.048250439366181475e+01
1.590897724431107747e+02,7.294853263404049715e-01,1.034459921821056305e+01
1.591397849462365741e+02,7.292638891825350411e-01,1.020849731134970817e+01
1.591897974493623451e+02,7.295183248710876978e-01,1.007418646388138939e+01
1.592398099524881161e+02,7.302433017149378980e-01,9.941654051098804956e+00
1.592898224556139155e+02,7.314343818432740285e-01,9.810887080121476700e+00
1.593398349587396865e+02,7.330880141539559691e-01,9.681872200469538114e+00
1.593898474618654859e+02,7.352014945520333189e-01,9.554595766506190913e+00
1.594398599649912569e+02,7.377729439972627867e-01,9.429043869696878133e+00
1.594898724681170279e+02,7.408012747654378893e-01,9.305202386370503120e+00
1.595398849712428273e+02,7.442861874467722183e-01,9.183056982226167619e+00
1.595898974743685983e+02,7.482281525709099101e-01,9.062593149072192489e+00
1.596399099774943693e+02,7.526283946888951970e-01,8.943796236685050971e+00
1.596899224806201687e+02,7.574888735625086023e-01,8.826651488834977854e+00
1.597399349837459397e+02,7.628122754027553132e-01,8.711144060423086088e+00
1.597899474868717391e+02,7.686020121155440199e-01,8.597259020726344403e+00
1.598399599899975101e+02,7.748622100066603346e-01,8.484981394411029498e+00
1.598899724931232811e+02,7.815977055264501372e-01,8.374296173529963028e+00
1.599399849962490805e+02,7.888140408790549341e-01,8.265188349532488488e+00
1.599899974993748515e+02,7.965174627636480986e-01,8.157642920081185522e+00
1.600400100025006225e+02,8.047149227730421295e-01,8.051644890482855033e+00
1.600900225056264219e+02,8.134140814763397564e-01,7.947179306973347401e+00
1.601400350087521929e+02,8.226233031464322831e-01,7.844231264097889955e+00
1.601900475118779639e+02,8.323516719893223614e-01,7.742785927311435223e+00
1.602400600150037633e+02,8.426089961537605033e-01,7.642828541741036652e+00
1.602900725181295343e+02,8.534058077312258739e-01,7.544344432186015581e+00
1.603400850212553337e+02,8.647533713750006346e-01,7.447319011100974606e+00
1.603900975243811047e+02,8.766636999622180459e-01,7.351737810177961130e+00
1.604401100275068757e+02,8.891495490278241709e-01,7.257586474034949831e+00
1.604901225306326751e+02,9.022244618609354117e-01,7.164850781310539318e+00
1.605401350337584461e+02,9.159027721118262466e-01,7.073516646338277702e+00
1.605901475368842171e+02,9.301996037919733062e-01,6.983570119146351729e+00
1.606401600400100165e+02,9.451308792664017133e-01,6.894997388423290019e+00
1.606901725431357875e+02,9.607133707037597281e-01,6.807784811363425170e+00
1.607401850462615585e+02,9.769646614379673411e-01,6.721918905849885384e+00
1.607901975493873579e+02,9.939032288115421387e-01,6.637386362717565547e+00
1.608402100525131289e+02,1.011548459238004849e+00,6.554174049645802747e+00
1.608902225556389283e+02,1.029920648201947397e+00,6.472269011158041430e+00
1.609402350587646993e+02,1.049041000258953638e+00,6.391658468622216205e+00
1.609902475618904703e+02,1.068931668640877186e+00,6.312329831771514854e+00
1.610402600650162697e+02,1.089615799448224953e+00,6.234270717291661157e+00
1.610902725681420407e+02,1.111117536085734159e+00,6.157468936811731908e+00
1.611402850712678116e+02,1.133462081540266064e+00,6.081912506120906947e+00
1.611902975743936111e+02,1.156675698951778131e+00,6.007589645296969039e+00
1.612403100775193820e+02,1.180785719647871712e+00,5.934488779793207769e+00
1.612903225806451815e+02,1.205820606228613867e+00,5.862598553404390067e+00
1.613403350837709525e+02,1.231809943668830343e+00,5.791907828159758687e+00
1.613903475868967234e+02,1.258784529782162709e+00,5.722405687299814581e+00
1.614403600900225229e+02,1.286776390520138591e+00,5.654081436544661443e+00
1.614903725931482938e+02,1.315818779972121710e+00,5.586924604094114954e+00
1.615403850962740648e+02,1.345946225121936068e+00,5.520924946622719709e+00
1.615903975993998642e+02,1.377194561506561943e+00,5.456072456964299100e+00
1.616404101025256352e+02,1.409600981134740083e+00,5.392357361442958741e+00
1.616904226056514062e+02,1.443204085931641290e+00,5.329770122854132097e+00
1.617404351087772056e+02,1.478043887747028107e+00,5.268301440465481988e+00
1.617904476119029766e+02,1.514161846695603719e+00,5.207942254231272550e+00
1.618404601150287760e+02,1.551600909180213428e+00,5.148683750528044278e+00
1.618904726181545470e+02,1.590405564181638587e+00,5.090517361008649821e+00
1.619404851212803180e+02,1.630621888319766954e+00,5.033434764571006248e+00
1.619904976244061174e+02,1.672297549893368762e+00,4.977427887688582686e+00
1.620405101275318884e+02,1.715481857175449099e+00,4.922488909742296137e+00
1.620905226306576594e+02,1.760225785155077993e+00,4.868610264273325328e+00
1.621405351337834588e+02,1.806582048357681325e+00,4.815784640220763357e+00
1.621905476369092298e+02,1.854605113229924385e+00,4.764004982512883402e+00
1.622405601400350292e+02,1.904351223563873763e+00,4.713264494529894044e+00
1.622905726431608002e+02,1.955878429509870120e+00,4.663556641211175524e+00
1.623405851462865712e+02,2.009246645434699552e+00,4.614875149661675557e+00
1.623905976494123706e+02,2.064517678184215388e+00,4.567214010310561179e+00
1.624406101525381416e+02,2.121755238783163744e+00,4.520567478196130473e+00
1.624906226556639126e+02,2.181024964498102570e+00,4.474930075790875428e+00
1.625406351587897120e+02,2.242394459659521111e+00,4.430296593697684138e+00
1.625906476619154830e+02,2.305933324915566018e+00,4.386662092038699612e+00
1.626406601650412540e+02,2.371713161535622394e+00,4.344021901416223130e+00
1.626906726681670534e+02,2.439807575395081418e+00,4.302371624704296238e+00
1.627406851712928244e+02,2.510292203142658440e+00,4.261707138111709092e+00
1.627906976744186238e+02,2.583244728963827175e+00,4.222024592519630914e+00
1.628407101775443948e+02,2.658744877052639843e+00,4.183320414307280188e+00
1.628907226806701658e+02,2.736874392279295520e+00,4.145591305896565437e+00
1.629407351837959652e+02,2.817717044529051584e+00,4.108834247426357500e+00
1.629907476869217362e+02,2.901358628688752717e+00,4.073046497793157528e+00
1.630407601900475072e+02,2.987886929863289076e+00,4.038225594992368883e+00
1.630907726931733066e+02,3.077391678992876134e+00,4.004369355779394901e+00
1.631407851962990776e+02,3.169964521995084716e+00,3.971475877930682685e+00
1.631907976994248770e+02,3.265699003408937262e+00,3.939543540819162359e+00
1.632408102025506480e+02,3.364690482572600061e+00,3.908571004490138723e+00
1.632908227056764190e+02,3.467036056068839578e+00,3.878557209563005426e+00
1.633408352088022184e+02,3.572834490302604582e+00,3.849501379510912535e+00
1.633908477119279894e+02,3.682186173639740989e+00,3.821403020516946025e+00
1.634408602150537604e+02,3.795192968915255260e+00,3.794261918757024343e+00
1.634908727181795598e+02,3.911958083133441733e+00,3.768078141810063286e+00
1.635408852213053308e+02,4.032585983640348815e+00,3.742852040183759943e+00
1.635908977244311018e+02,4.157182265279500299e+00,3.718584245476948436e+00
1.636409102275569012e+02,4.285853455966774028e+00,3.695275667060655689e+00
1.636909227306826722e+02,4.418706802760029362e+00,3.672927494930160464e+00
1.637409352338084716e+02,4.555850187649750360e+00,3.651541199970143037e+00
1.637909477369342426e+02,4.697391869283220167e+00,3.631118529121139193e+00
1.638409602400600136e+02,4.843440213564253582e+00,3.611661504198666162e+00
1.638909727431858130e+02,4.994103447223386283e+00,3.593172424567300460e+00
1.639409852463115840e+02,5.149489504143523355e+00,3.575653865478618076e+00
1.639909977494373550e+02,5.309705656161499476e+00,3.559108670749586256e+00
1.640410102525631544e+02,5.474858127355251902e+00,3.543539955043557566e+00
1.640910227556889254e+02,5.645051881543619032e+00,3.528951105202428273e+00
1.641410352588147248e+02,5.820390293263296044e+00,3.515345775003942297e+00
1.641910477619404958e+02,6.000974719366096721e+00,3.502727878781429105e+00
1.642410602650662668e+02,6.186903981218549120e+00,3.491101595518526501e+00
1.642910727681920662e+02,6.378274193062424047e+00,3.480471368648783148e+00
1.643410852713178372e+02,6.575178239577495809e+00,3.470841896470563626e+00
1.643910977744436082e+02,6.777705246831170705e+00,3.462218129573237935e+00
1.644411102775694076e+02,6.985940038719512302e+00,3.454605274875746979e+00
1.644911227806951786e+02,7.199962919279713880e+00,3.448008793708828179e+00
1.645411352838209496e+02,7.419849007064041935e+00,3.442434388806201895e+00
1.645911477869467490e+02,7.645667593196917800e+00,3.437888006089057757e+00
1.646411602900725200e+02,7.877481623992109050e+00,3.434375837998348668e+00
1.646911727931983194e+02,8.115347399103809423e+00,3.431904320055112034e+00
1.647411852963240904e+02,8.359313837511697542e+00,3.430480115603605995e+00
1.647911977994498613e+02,8.609421740758458341e+00,3.430110120818939734e+00
1.648412103025756608e+02,8.865703286701485553e+00,3.430801467899517565e+00
1.648912228057014318e+02,9.128181723114021651e+00,3.432561521621140255e+00
1.649412353088272027e+02,9.396870578383358819e+00,3.435397861614200909e+00
1.649912478119530022e+02,9.671772955686970263e+00,3.439318288457286599e+00
1.650412603150787731e+02,9.952880933713235123e+00,3.444330828468250782e+00
1.650912728182045726e+02,1.024017540895846246e+01,3.450443732390854557e+00
1.651412853213303435e+02,1.053362526354147732e+01,3.457665456997979447e+00
1.651912978244561145e+02,1.083318689660877965e+01,3.466004664518793188e+00
